"trial_type","trial_index","time_elapsed","internal_node_id","PROLIFIC_PID","STUDY_ID","SESSION_ID","rt","stimulus","button_pressed","success","key_press","responses","isData","view_history","response_type","avg_frame_time","center_x","center_y","isSC","stim_side","trial_luminance","step_size","nReversal","correct","prev_ans","isThreshold","SC_threshold","final_threshold","isLuminance","FF_luminance","luminance","stimSide","ISInt","isFF","question_order","isSPQ","isCAPS","isAQ"
"pavlovia","0","10","0.0-0.0","5ebfaab9e63b7838c953ac35","609a8bf73b2ac84e2732f618","60a244f648605f8d405dc300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","1","8533","0.0-1.0","5ebfaab9e63b7838c953ac35","609a8bf73b2ac84e2732f618","60a244f648605f8d405dc300","8519.840000022668","<div style='background-color: white; width:60%; margin: auto; padding: 50px; text-align: justify; text-justify: inter-word; margin-bottom: 20px;'><h1 style='text-align: center;'>Consent Form</h1><p>Please read this consent form carefully before deciding whether you would like to participate in this study. You have to be 18 years old or older to participate to this study.</p><p style='text-decoration: underline;'>Participation is voluntary:</p><p>It is your choice whether or not to participate in this research. If you choose to participate, you may change your mind and leave the study at any time. Refusal to participate or stopping your participation will involve no penalty or loss of benefits to which you are otherwise entitled.</p><p style='text-decoration: underline;'>Purpose of the Study:</p><p>To understand the mechanisms underlying human perception.</p><p style='text-decoration: underline;'>What you will do in this study:</p><p>You will be presented with a series of visual images and then you will press buttons on the keyboard of your computer to respond to simple questions about the images (e.g. Were one or two images presented?). In addition, you will be asked to complete a questionnaire concerning your beliefs and everyday mental and perceptual experiences.'</p><p style='text-decoration: underline;'> Time Required:</p><p>The study will take 40 minutes to complete. </p><p style='text-decoration: underline;'>Risks:</p><p>There are no anticipated risks associated with participating in this study that are beyond those experienced in everyday life. </p><p style='text-decoration: underline;'>Benefits:</p><p>There are no benefits to you in participating in the study. However, this study may lead to a better understanding of how different kinds of visual information are used.</p><p style='text-decoration: underline;'>Compensation:</p><p>You will be paid US$6.6/hour. </p><p style='text-decoration: underline;'>Privacy and Confidentiality:</p><p>Your participation in this study will be anonymous. No personal information about your name or identity will be asked or recorded. This anonymous data will be stored for several years and may be used for a variety of research purposes. The overall results of the study may be published, or the data files may be shared with other researchers, but your identity will not be revealed in any way. The online services we are using for this study may temporarily store your data, but this data will be downloaded and then promptly deleted from those services.Your data will not be permanently associated with your name, IP address, or any other identifiable information (e.g., your information will only be connected to your payment, not to any of your responses), though they may be temporarily stored together before we download and separate them. Even so, no guarantee of internet survey security can be given because, although unlikely, transmissions can be intercepted and IP addresses can be identified. The anonymous data may be shared publicly (for example, in conjunction with a resulting academic publication).</p><p style='text-decoration: underline;'>Participation and Withdrawal:</p><p>Your participation in this study is completely voluntary. You may stop responding to the stimuli or stop answering questions if you so choose and without penalty by exiting the full screen mode, closing this tab of your browser or redirecting it to a different website.</p><p style='text-decoration: underline;'>Contact Info of the Researcher: </p><p>If you have questions about this study, or if you would like to talk to the research team, please contact David Melcher (david.melcher@nyu.edu, md5050@nyu.edu) at the Perception and Active Cognition Laboratory, New York University Abu Dhabi, Computational Research Building, Saadiyat Island, Abu Dhabi, UAE.This research has been reviewed by the New York University Abu Dhabi Institutional Review Board (NYUAD IRB). To contact about your rights in this research, for questions, suggestions, or complaints that are not addressed by the researchers, please email IRBnyuad@nyu.edu, or call the NYUAD IRB at +971 2 628 4313. </p></div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","9918","0.0-2.0","5ebfaab9e63b7838c953ac35","609a8bf73b2ac84e2732f618","60a244f648605f8d405dc300","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","3","19713","0.0-3.0","5ebfaab9e63b7838c953ac35","609a8bf73b2ac84e2732f618","60a244f648605f8d405dc300","9792.379999998957","<p>Welcome !</p><p>READ CAREFULLY THE FOLLOWING INDICATIONS:</p><p>From this moment you have ~40 minutes to complete the experiment.</p><p>During the experiment you will be prompted to take several breaks. Each break should not last longer than 2-3 minutes.</p><p>Make sure that your computer is plugged in and it's not running on battery power, even if the battery is already fully charged.</p><p>Turn off your phone and music, make sure that you are in a quiet room and that you will not be distracted for the next hour.</p><p>Failure to comply with the instructions and indications provided during the experiment will most likely result in the rejection of your data.<p>Press the spacebar to start.</p>","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-html-form","4","24509","0.0-4.0","5ebfaab9e63b7838c953ac35","609a8bf73b2ac84e2732f618","60a244f648605f8d405dc300","4793.100000009872","","","","","{""age"":""36"",""sex"":""F""}","true","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","5","164702","0.0-5.0","5ebfaab9e63b7838c953ac35","609a8bf73b2ac84e2732f618","60a244f648605f8d405dc300","140192.50000000466","","","","","","","[{""page_index"":0,""viewing_time"":16110.050000017509},{""page_index"":1,""viewing_time"":115822.8699999745},{""page_index"":2,""viewing_time"":8259.039999975357}]","","","","","","","","","","","","","","","","","","","","","","","",""
"psychophysics","6","167842","0.0-6.0-0.0","5ebfaab9e63b7838c953ac35","609a8bf73b2ac84e2732f618","60a244f648605f8d405dc300","2121.8349999981","","","","39","","","","key","16.966394594594572","683","328.5","true","1","180","30","0","-1","","","","","","","","","","","","","",""
"psychophysics","7","168939","0.0-6.0-0.1","5ebfaab9e63b7838c953ac35","609a8bf73b2ac84e2732f618","60a244f648605f8d405dc300","91.26000001560897","","","","37","","","","key","16.749276923077055","683","328.5","true","-1","180","30","0","-1","-1","","","","","","","","","","","","",""
"psychophysics","8","169974","0.0-6.0-0.2","5ebfaab9e63b7838c953ac35","609a8bf73b2ac84e2732f618","60a244f648605f8d405dc300","29.845000011846423","","","","37","","","","key","16.74848333333357","683","328.5","true","-1","150","30","0","-1","-1","","","","","","","","","","","","",""
"psychophysics","9","175748","0.0-6.0-0.3","5ebfaab9e63b7838c953ac35","609a8bf73b2ac84e2732f618","60a244f648605f8d405dc300","4770.275000017136","","","","37","","","","key","16.749508720930248","683","328.5","true","1","150","24","1","1","-1","","","","","","","","","","","","",""
"psychophysics","10","180033","0.0-6.0-0.4","5ebfaab9e63b7838c953ac35","609a8bf73b2ac84e2732f618","60a244f648605f8d405dc300","3278.374999994412","","","","39","","","","key","16.750098039215665","683","328.5","true","1","174","24","1","-1","1","","","","","","","","","","","","",""
