"trial_type","trial_index","time_elapsed","internal_node_id","PROLIFIC_PID","STUDY_ID","SESSION_ID","rt","stimulus","button_pressed","success","key_press","responses","isData","view_history","response_type","avg_frame_time","center_x","center_y","isSC","stim_side","trial_luminance","step_size","nReversal","correct","prev_ans","isThreshold","SC_threshold","final_threshold","isLuminance","FF_luminance","luminance","stimSide","ISInt","isFF","question_order","isSPQ","isCAPS","isAQ"
"pavlovia","0","5","0.0-0.0","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","1","3578","0.0-1.0","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","3571.6649999958463","<div style='background-color: white; width:60%; margin: auto; padding: 50px; text-align: justify; text-justify: inter-word; margin-bottom: 20px;'><h1 style='text-align: center;'>Consent Form</h1><p>Please read this consent form carefully before deciding whether you would like to participate in this study. You have to be 18 years old or older to participate to this study.</p><p style='text-decoration: underline;'>Participation is voluntary:</p><p>It is your choice whether or not to participate in this research. If you choose to participate, you may change your mind and leave the study at any time. Refusal to participate or stopping your participation will involve no penalty or loss of benefits to which you are otherwise entitled.</p><p style='text-decoration: underline;'>Purpose of the Study:</p><p>To understand the mechanisms underlying human perception.</p><p style='text-decoration: underline;'>What you will do in this study:</p><p>You will be presented with a series of visual images and then you will press buttons on the keyboard of your computer to respond to simple questions about the images (e.g. Were one or two images presented?). In addition, you will be asked to complete a questionnaire concerning your beliefs and everyday mental and perceptual experiences.'</p><p style='text-decoration: underline;'> Time Required:</p><p>The study will take 40 minutes to complete. </p><p style='text-decoration: underline;'>Risks:</p><p>There are no anticipated risks associated with participating in this study that are beyond those experienced in everyday life. </p><p style='text-decoration: underline;'>Benefits:</p><p>There are no benefits to you in participating in the study. However, this study may lead to a better understanding of how different kinds of visual information are used.</p><p style='text-decoration: underline;'>Compensation:</p><p>You will be paid US$6.6/hour. </p><p style='text-decoration: underline;'>Privacy and Confidentiality:</p><p>Your participation in this study will be anonymous. No personal information about your name or identity will be asked or recorded. This anonymous data will be stored for several years and may be used for a variety of research purposes. The overall results of the study may be published, or the data files may be shared with other researchers, but your identity will not be revealed in any way. The online services we are using for this study may temporarily store your data, but this data will be downloaded and then promptly deleted from those services.Your data will not be permanently associated with your name, IP address, or any other identifiable information (e.g., your information will only be connected to your payment, not to any of your responses), though they may be temporarily stored together before we download and separate them. Even so, no guarantee of internet survey security can be given because, although unlikely, transmissions can be intercepted and IP addresses can be identified. The anonymous data may be shared publicly (for example, in conjunction with a resulting academic publication).</p><p style='text-decoration: underline;'>Participation and Withdrawal:</p><p>Your participation in this study is completely voluntary. You may stop responding to the stimuli or stop answering questions if you so choose and without penalty by exiting the full screen mode, closing this tab of your browser or redirecting it to a different website.</p><p style='text-decoration: underline;'>Contact Info of the Researcher: </p><p>If you have questions about this study, or if you would like to talk to the research team, please contact David Melcher (david.melcher@nyu.edu, md5050@nyu.edu) at the Perception and Active Cognition Laboratory, New York University Abu Dhabi, Computational Research Building, Saadiyat Island, Abu Dhabi, UAE.This research has been reviewed by the New York University Abu Dhabi Institutional Review Board (NYUAD IRB). To contact about your rights in this research, for questions, suggestions, or complaints that are not addressed by the researchers, please email IRBnyuad@nyu.edu, or call the NYUAD IRB at +971 2 628 4313. </p></div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","12593","0.0-2.0","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","3","19391","0.0-3.0","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","6796.585000003688","<p>Welcome !</p><p>READ CAREFULLY THE FOLLOWING INDICATIONS:</p><p>From this moment you have ~40 minutes to complete the experiment.</p><p>During the experiment you will be prompted to take several breaks. Each break should not last longer than 2-3 minutes.</p><p>Make sure that your computer is plugged in and it's not running on battery power, even if the battery is already fully charged.</p><p>Turn off your phone and music, make sure that you are in a quiet room and that you will not be distracted for the next hour.</p><p>Failure to comply with the instructions and indications provided during the experiment will most likely result in the rejection of your data.<p>Press the spacebar to start.</p>","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-html-form","4","26524","0.0-4.0","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","7130.750000011176","","","","","{""age"":""28"",""sex"":""F""}","true","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","5","62280","0.0-5.0","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","35755.704999988666","","","","","","","[{""page_index"":0,""viewing_time"":18430.084999999963},{""page_index"":1,""viewing_time"":13739.499999996042},{""page_index"":2,""viewing_time"":3585.5849999934435}]","","","","","","","","","","","","","","","","","","","","","","","",""
"psychophysics","6","69200","0.0-6.0-0.0","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","5915.334999997867","","","","37","","","","key","16.667168674698814","720","410.5","true","-1","180","30","0","-1","","","","","","","","","","","","","",""
"psychophysics","7","70421","0.0-6.0-0.1","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","217.6249999902211","","","","37","","","","key","16.665999999999865","720","410.5","true","-1","180","30","0","-1","-1","","","","","","","","","","","","",""
"psychophysics","8","73282","0.0-6.0-0.2","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","1858.539999986533","","","","39","","","","key","16.665999999999993","720","410.5","true","1","150","30","0","-1","-1","","","","","","","","","","","","",""
"psychophysics","9","74305","0.0-6.0-0.3","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","20.004999998491257","","","","39","","","","key","16.665999999999865","720","410.5","true","1","150","30","0","-1","-1","","","","","","","","","","","","",""
"psychophysics","10","76057","0.0-6.0-0.4","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","749.9150000221562","","","","39","","","","key","16.665999999999958","720","410.5","true","1","129","30","0","-1","-1","","","","","","","","","","","","",""
"psychophysics","11","79297","0.0-6.0-0.5","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","2235.335000004852","","","","37","","","","key","16.668943005181347","720","410.5","true","-1","129","30","0","-1","-1","","","","","","","","","","","","",""
"psychophysics","12","82810","0.0-6.0-0.6","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","2510.0450000027195","","","","37","","","","key","16.666000000000004","720","410.5","true","-1","129","30","0","-1","-1","","","","","","","","","","","","",""
"psychophysics","13","85040","0.0-6.0-0.7","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","1226.6250000102445","","","","39","","","","key","16.666000000000064","720","410.5","true","-1","129","24","1","1","-1","","","","","","","","","","","","",""
"psychophysics","14","86662","0.0-6.0-0.8","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","619.7050000191666","","","","39","","","","key","16.666000000000015","720","410.5","true","1","153","24","1","-1","1","","","","","","","","","","","","",""
"psychophysics","15","88216","0.0-6.0-0.9","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","551.7099999997299","","","","37","","","","key","16.672107526881813","720","410.5","true","-1","153","19.2","2","-1","-1","","","","","","","","","","","","",""
"psychophysics","16","90021","0.0-6.0-0.10","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","802.4999999906868","","","","37","","","","key","16.66600000000002","720","410.5","true","-1","133.8","19.2","2","-1","-1","","","","","","","","","","","","",""
"psychophysics","17","91638","0.0-6.0-0.11","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","614.4149999890942","","","","39","","","","key","16.666000000000015","720","410.5","true","1","133.8","19.2","2","-1","-1","","","","","","","","","","","","",""
"psychophysics","18","93848","0.0-6.0-0.12","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","1208.1250000046566","","","","37","","","","key","16.665999999999993","720","410.5","true","-1","129","19.2","2","-1","-1","","","","","","","","","","","","",""
"psychophysics","19","95803","0.0-6.0-0.13","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","951.4600000111386","","","","39","","","","key","16.66600000000005","720","410.5","true","-1","129","15.36","3","1","-1","","","","","","","","","","","","",""
"psychophysics","20","97321","0.0-6.0-0.14","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","516.2950000085402","","","","39","","","","key","16.666000000000025","720","410.5","true","1","144.36","15.36","3","-1","1","","","","","","","","","","","","",""
"psychophysics","21","98841","0.0-6.0-0.15","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","516.7450000008103","","","","37","","","","key","16.673233333333336","720","410.5","true","-1","144.36","12.287999999999998","4","-1","-1","","","","","","","","","","","","",""
"psychophysics","22","100855","0.0-6.0-0.16","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","1011.9600000034552","","","","39","","","","key","16.665999999999986","720","410.5","true","1","132.072","12.287999999999998","4","-1","-1","","","","","","","","","","","","",""
"psychophysics","23","102731","0.0-6.0-0.17","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","872.7099999960046","","","","37","","","","key","16.66600000000006","720","410.5","true","1","132.072","9.8304","5","1","-1","","","","","","","","","","","","",""
"psychophysics","24","104286","0.0-6.0-0.18","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","553.169999999227","","","","37","","","","key","16.665999999999944","720","410.5","true","-1","141.9024","9.8304","5","-1","1","","","","","","","","","","","","",""
"psychophysics","25","105682","0.0-6.0-0.19","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","394.1250000207219","","","","39","","","","key","16.666000000000068","720","410.5","true","1","141.9024","7.864319999999999","6","-1","-1","","","","","","","","","","","","",""
"psychophysics","26","107093","0.0-6.0-0.20","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","407.8800000133924","","","","39","","","","key","16.666000000000068","720","410.5","true","1","134.03808","7.864319999999999","6","-1","-1","","","","","","","","","","","","",""
"psychophysics","27","108139","0.0-6.0-0.21","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","42.625000001862645","","","","39","","","","key","16.67583870967745","720","410.5","true","1","134.03808","7.864319999999999","6","-1","-1","","","","","","","","","","","","",""
"psychophysics","28","110150","0.0-6.0-0.22","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","1008.5000000253785","","","","39","","","","key","16.665999999999986","720","410.5","true","-1","129","6.291456","7","1","-1","","","","","","","","","","","","",""
"psychophysics","29","111239","0.0-6.0-0.23","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","86.74499997869134","","","","39","","","","key","16.666000000000167","720","410.5","true","1","135.291456","6.291456","7","-1","1","","","","","","","","","","","","",""
"psychophysics","30","112407","0.0-6.0-0.24","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","164.79500001878478","","","","37","","","","key","16.66599999999997","720","410.5","true","-1","135.291456","5.033164800000001","8","-1","-1","","","","","","","","","","","","",""
"psychophysics","31","114278","0.0-6.0-0.25","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","868.6650000163354","","","","37","","","","key","16.66600000000006","720","410.5","true","-1","130.2582912","5.033164800000001","8","-1","-1","","","","","","","","","","","","",""
"psychophysics","32","116738","0.0-6.0-0.26","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","1457.2100000223145","","","","39","","","","key","16.66600000000001","720","410.5","true","-1","130.2582912","4.0265318400000005","9","1","-1","","","","","","","","","","","","",""
"psychophysics","33","118263","0.0-6.0-0.27","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","520.0849999964703","","","","39","","","","key","16.67277777777781","720","410.5","true","1","134.28482304","4.0265318400000005","9","-1","1","","","","","","","","","","","","",""
"psychophysics","34","119909","0.0-6.0-0.28","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","643.580000003567","","","","37","","","","key","16.665999999999965","720","410.5","true","-1","134.28482304","3.2212254720000004","10","-1","-1","","","","","","","","","","","","",""
"psychophysics","35","121598","0.0-6.0-0.29","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","685.9149999800138","","","","39","","","","key","16.666000000000057","720","410.5","true","1","131.06359756799998","3.2212254720000004","10","-1","-1","","","","","","","","","","","","",""
"psychophysics","36","123988","0.0-6.0-0.30","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","1387.7949999878183","","","","37","","","","key","16.665999999999983","720","410.5","true","1","131.06359756799998","2.5769803776000004","11","1","-1","","","","","","","","","","","","",""
"psychophysics","37","125443","0.0-6.0-0.31","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","452.17000000411645","","","","37","","","","key","16.666000000000146","720","410.5","true","-1","133.64057794559997","2.5769803776000004","11","-1","1","","","","","","","","","","","","",""
"psychophysics","38","126847","0.0-6.0-0.32","6005da505dafb45c7b9f4982","609006691f6f4e337c17f836","60a2782e2b130f3ae0cbc5f8","400.83500000764616","","","","39","","","","key","16.665999999999894","720","410.5","true","1","133.64057794559997","2.0615843020800004","12","-1","-1","","","","","","","","","","","","",""
